Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2023-11-07,00:00,Cow_1,11,4,0,31.9,Cloudy,
2023-11-07,00:00,Cow_2,15,0,0,31.9,Cloudy,
2023-11-07,00:00,Cow_3,13,0,2,31.9,Cloudy,
2023-11-07,00:00,Cow_4,6,0,9,31.9,Cloudy,
2023-11-07,00:00,Cow_5,13,1,1,31.9,Cloudy,
2023-11-07,00:00,Cow_6,8,5,2,31.9,Cloudy,
2023-11-07,00:00,Cow_7,5,6,4,31.9,Cloudy,
2023-11-07,00:00,Cow_8,12,2,1,31.9,Cloudy,
2023-11-07,00:00,Cow_9,15,0,0,31.9,Cloudy,
2023-11-07,00:00,Cow_10,6,0,9,31.9,Cloudy,
2023-11-07,00:15,Cow_1,4,1,10,34.0,Rainy,
2023-11-07,00:15,Cow_2,0,9,6,34.0,Rainy,
2023-11-07,00:15,Cow_3,8,3,4,34.0,Rainy,
2023-11-07,00:15,Cow_4,10,2,3,34.0,Rainy,
2023-11-07,00:15,Cow_5,10,1,4,34.0,Rainy,
2023-11-07,00:15,Cow_6,11,0,4,34.0,Rainy,
2023-11-07,00:15,Cow_7,1,12,2,34.0,Rainy,
2023-11-07,00:15,Cow_8,15,0,0,34.0,Rainy,
2023-11-07,00:15,Cow_9,8,2,5,34.0,Rainy,
2023-11-07,00:15,Cow_10,15,0,0,34.0,Rainy,
2023-11-07,00:30,Cow_1,15,0,0,33.1,Cloudy,
2023-11-07,00:30,Cow_2,0,10,5,33.1,Cloudy,
2023-11-07,00:30,Cow_3,1,5,9,33.1,Cloudy,
2023-11-07,00:30,Cow_4,4,6,5,33.1,Cloudy,
2023-11-07,00:30,Cow_5,9,6,0,33.1,Cloudy,
2023-11-07,00:30,Cow_6,2,9,4,33.1,Cloudy,
2023-11-07,00:30,Cow_7,3,2,10,33.1,Cloudy,
2023-11-07,00:30,Cow_8,3,10,2,33.1,Cloudy,
2023-11-07,00:30,Cow_9,5,2,8,33.1,Cloudy,
2023-11-07,00:30,Cow_10,11,3,1,33.1,Cloudy,
2023-11-07,00:45,Cow_1,5,4,6,31.8,Cloudy,
2023-11-07,00:45,Cow_2,10,5,0,31.8,Cloudy,
2023-11-07,00:45,Cow_3,14,0,1,31.8,Cloudy,
2023-11-07,00:45,Cow_4,1,7,7,31.8,Cloudy,
2023-11-07,00:45,Cow_5,5,4,6,31.8,Cloudy,
2023-11-07,00:45,Cow_6,11,1,3,31.8,Cloudy,
2023-11-07,00:45,Cow_7,13,0,2,31.8,Cloudy,
2023-11-07,00:45,Cow_8,11,1,3,31.8,Cloudy,
2023-11-07,00:45,Cow_9,12,3,0,31.8,Cloudy,
2023-11-07,00:45,Cow_10,9,5,1,31.8,Cloudy,
2023-11-07,01:00,Cow_1,3,3,9,25.1,Sunny,
2023-11-07,01:00,Cow_2,2,0,13,25.1,Sunny,
2023-11-07,01:00,Cow_3,4,8,3,25.1,Sunny,
2023-11-07,01:00,Cow_4,11,4,0,25.1,Sunny,
2023-11-07,01:00,Cow_5,12,3,0,25.1,Sunny,
2023-11-07,01:00,Cow_6,11,4,0,25.1,Sunny,
2023-11-07,01:00,Cow_7,11,0,4,25.1,Sunny,
2023-11-07,01:00,Cow_8,10,0,5,25.1,Sunny,
2023-11-07,01:00,Cow_9,13,1,1,25.1,Sunny,
2023-11-07,01:00,Cow_10,2,13,0,25.1,Sunny,
2023-11-07,01:15,Cow_1,2,13,0,27.5,Cloudy,
2023-11-07,01:15,Cow_2,5,0,10,27.5,Cloudy,
2023-11-07,01:15,Cow_3,3,2,10,27.5,Cloudy,
2023-11-07,01:15,Cow_4,12,2,1,27.5,Cloudy,
2023-11-07,01:15,Cow_5,12,2,1,27.5,Cloudy,
2023-11-07,01:15,Cow_6,11,3,1,27.5,Cloudy,
2023-11-07,01:15,Cow_7,4,9,2,27.5,Cloudy,
2023-11-07,01:15,Cow_8,8,0,7,27.5,Cloudy,
2023-11-07,01:15,Cow_9,10,2,3,27.5,Cloudy,
2023-11-07,01:15,Cow_10,15,0,0,27.5,Cloudy,
2023-11-07,01:30,Cow_1,3,10,2,27.1,Rainy,
2023-11-07,01:30,Cow_2,0,4,11,27.1,Rainy,
2023-11-07,01:30,Cow_3,2,7,6,27.1,Rainy,
2023-11-07,01:30,Cow_4,11,4,0,27.1,Rainy,
2023-11-07,01:30,Cow_5,0,6,9,27.1,Rainy,
2023-11-07,01:30,Cow_6,4,11,0,27.1,Rainy,
2023-11-07,01:30,Cow_7,15,0,0,27.1,Rainy,
2023-11-07,01:30,Cow_8,12,3,0,27.1,Rainy,
2023-11-07,01:30,Cow_9,12,2,1,27.1,Rainy,
2023-11-07,01:30,Cow_10,14,0,1,27.1,Rainy,
2023-11-07,01:45,Cow_1,1,1,13,26.7,Sunny,
2023-11-07,01:45,Cow_2,13,2,0,26.7,Sunny,
2023-11-07,01:45,Cow_3,0,10,5,26.7,Sunny,
2023-11-07,01:45,Cow_4,5,10,0,26.7,Sunny,
2023-11-07,01:45,Cow_5,4,3,8,26.7,Sunny,
2023-11-07,01:45,Cow_6,13,2,0,26.7,Sunny,
2023-11-07,01:45,Cow_7,5,9,1,26.7,Sunny,
2023-11-07,01:45,Cow_8,12,3,0,26.7,Sunny,
2023-11-07,01:45,Cow_9,15,0,0,26.7,Sunny,
2023-11-07,01:45,Cow_10,12,0,3,26.7,Sunny,
2023-11-07,02:00,Cow_1,11,0,4,32.1,Rainy,
2023-11-07,02:00,Cow_2,6,9,0,32.1,Rainy,
2023-11-07,02:00,Cow_3,1,13,1,32.1,Rainy,
2023-11-07,02:00,Cow_4,9,3,3,32.1,Rainy,
2023-11-07,02:00,Cow_5,9,1,5,32.1,Rainy,
2023-11-07,02:00,Cow_6,1,3,11,32.1,Rainy,
2023-11-07,02:00,Cow_7,8,3,4,32.1,Rainy,
2023-11-07,02:00,Cow_8,12,3,0,32.1,Rainy,
2023-11-07,02:00,Cow_9,15,0,0,32.1,Rainy,
2023-11-07,02:00,Cow_10,6,7,2,32.1,Rainy,
2023-11-07,02:15,Cow_1,1,14,0,25.8,Rainy,
2023-11-07,02:15,Cow_2,7,5,3,25.8,Rainy,
2023-11-07,02:15,Cow_3,14,1,0,25.8,Rainy,
2023-11-07,02:15,Cow_4,12,3,0,25.8,Rainy,
2023-11-07,02:15,Cow_5,5,1,9,25.8,Rainy,
2023-11-07,02:15,Cow_6,7,7,1,25.8,Rainy,
2023-11-07,02:15,Cow_7,8,2,5,25.8,Rainy,
2023-11-07,02:15,Cow_8,14,1,0,25.8,Rainy,
2023-11-07,02:15,Cow_9,4,6,5,25.8,Rainy,
2023-11-07,02:15,Cow_10,0,14,1,25.8,Rainy,
2023-11-07,02:30,Cow_1,9,5,1,25.7,Clear,
