Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2024-01-30,00:00,Cow_1,10,2,3,26.0,Rainy
2024-01-30,00:00,Cow_2,8,1,6,26.0,Rainy
2024-01-30,00:00,Cow_3,3,2,10,26.0,Rainy
2024-01-30,00:00,Cow_4,0,2,13,26.0,Rainy
2024-01-30,00:00,Cow_5,10,5,0,26.0,Rainy
2024-01-30,00:00,Cow_6,5,1,9,26.0,Rainy
2024-01-30,00:00,Cow_7,3,0,12,26.0,Rainy
2024-01-30,00:00,Cow_8,15,0,0,26.0,Rainy
2024-01-30,00:00,Cow_9,2,6,7,26.0,Rainy
2024-01-30,00:00,Cow_10,9,0,6,26.0,Rainy
2024-01-30,00:15,Cow_1,10,3,2,25.2,Cloudy
2024-01-30,00:15,Cow_2,9,0,6,25.2,Cloudy
2024-01-30,00:15,Cow_3,6,8,1,25.2,Cloudy
2024-01-30,00:15,Cow_4,1,9,5,25.2,Cloudy
2024-01-30,00:15,Cow_5,9,0,6,25.2,Cloudy
2024-01-30,00:15,Cow_6,8,0,7,25.2,Cloudy
2024-01-30,00:15,Cow_7,3,12,0,25.2,Cloudy
2024-01-30,00:15,Cow_8,2,3,10,25.2,Cloudy
2024-01-30,00:15,Cow_9,10,4,1,25.2,Cloudy
2024-01-30,00:15,Cow_10,8,5,2,25.2,Cloudy
2024-01-30,00:30,Cow_1,15,0,0,27.8,Sunny
2024-01-30,00:30,Cow_2,8,5,2,27.8,Sunny
2024-01-30,00:30,Cow_3,2,6,7,27.8,Sunny
2024-01-30,00:30,Cow_4,14,0,1,27.8,Sunny
2024-01-30,00:30,Cow_5,14,0,1,27.8,Sunny
2024-01-30,00:30,Cow_6,1,1,13,27.8,Sunny
2024-01-30,00:30,Cow_7,1,7,7,27.8,Sunny
2024-01-30,00:30,Cow_8,5,1,9,27.8,Sunny
2024-01-30,00:30,Cow_9,6,0,9,27.8,Sunny
2024-01-30,00:30,Cow_10,11,4,0,27.8,Sunny
2024-01-30,00:45,Cow_1,8,7,0,27.3,Sunny
2024-01-30,00:45,Cow_2,10,4,1,27.3,Sunny
2024-01-30,00:45,Cow_3,1,4,10,27.3,Sunny
2024-01-30,00:45,Cow_4,10,0,5,27.3,Sunny
2024-01-30,00:45,Cow_5,0,13,2,27.3,Sunny
2024-01-30,00:45,Cow_6,2,3,10,27.3,Sunny
2024-01-30,00:45,Cow_7,13,2,0,27.3,Sunny
2024-01-30,00:45,Cow_8,11,1,3,27.3,Sunny
2024-01-30,00:45,Cow_9,15,0,0,27.3,Sunny
2024-01-30,00:45,Cow_10,0,7,8,27.3,Sunny
2024-01-30,01:00,Cow_1,4,4,7,31.0,Sunny
2024-01-30,01:00,Cow_2,15,0,0,31.0,Sunny
2024-01-30,01:00,Cow_3,1,6,8,31.0,Sunny
2024-01-30,01:00,Cow_4,2,3,10,31.0,Sunny
2024-01-30,01:00,Cow_5,11,0,4,31.0,Sunny
2024-01-30,01:00,Cow_6,3,12,0,31.0,Sunny
2024-01-30,01:00,Cow_7,15,0,0,31.0,Sunny
2024-01-30,01:00,Cow_8,13,2,0,31.0,Sunny
2024-01-30,01:00,Cow_9,12,1,2,31.0,Sunny
2024-01-30,01:00,Cow_10,8,0,7,31.0,Sunny
2024-01-30,01:15,Cow_1,13,2,0,34.5,Sunny
2024-01-30,01:15,Cow_2,15,0,0,34.5,Sunny
2024-01-30,01:15,Cow_3,10,2,3,34.5,Sunny
2024-01-30,01:15,Cow_4,5,9,1,34.5,Sunny
2024-01-30,01:15,Cow_5,15,0,0,34.5,Sunny
2024-01-30,01:15,Cow_6,6,4,5,34.5,Sunny
2024-01-30,01:15,Cow_7,0,7,8,34.5,Sunny
2024-01-30,01:15,Cow_8,3,0,12,34.5,Sunny
2024-01-30,01:15,Cow_9,1,8,6,34.5,Sunny
2024-01-30,01:15,Cow_10,9,5,1,34.5,Sunny
2024-01-30,01:30,Cow_1,1,2,12,32.7,Rainy
2024-01-30,01:30,Cow_2,9,0,6,32.7,Rainy
2024-01-30,01:30,Cow_3,0,15,0,32.7,Rainy
2024-01-30,01:30,Cow_4,8,1,6,32.7,Rainy
2024-01-30,01:30,Cow_5,8,2,5,32.7,Rainy
2024-01-30,01:30,Cow_6,7,1,7,32.7,Rainy
2024-01-30,01:30,Cow_7,8,2,5,32.7,Rainy
2024-01-30,01:30,Cow_8,0,0,15,32.7,Rainy
2024-01-30,01:30,Cow_9,11,2,2,32.7,Rainy
2024-01-30,01:30,Cow_10,8,5,2,32.7,Rainy
2024-01-30,01:45,Cow_1,5,9,1,27.6,Rainy
2024-01-30,01:45,Cow_2,6,0,9,27.6,Rainy
2024-01-30,01:45,Cow_3,14,0,1,27.6,Rainy
