Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition,Notes
2022-12-24,00:00,Cow_1,14,1,0,34.6,Rainy,
2022-12-24,00:00,Cow_2,11,0,4,34.6,Rainy,
2022-12-24,00:00,Cow_3,11,3,1,34.6,Rainy,
2022-12-24,00:00,Cow_4,15,0,0,34.6,Rainy,
2022-12-24,00:00,Cow_5,7,6,2,34.6,Rainy,
2022-12-24,00:00,Cow_6,5,3,7,34.6,Rainy,
2022-12-24,00:00,Cow_7,12,3,0,34.6,Rainy,
2022-12-24,00:00,Cow_8,3,3,9,34.6,Rainy,
2022-12-24,00:00,Cow_9,2,5,8,34.6,Rainy,
2022-12-24,00:00,Cow_10,6,1,8,34.6,Rainy,
2022-12-24,00:15,Cow_1,7,6,2,30.5,Clear,
2022-12-24,00:15,Cow_2,5,6,4,30.5,Clear,
2022-12-24,00:15,Cow_3,6,7,2,30.5,Clear,
2022-12-24,00:15,Cow_4,13,1,1,30.5,Clear,
2022-12-24,00:15,Cow_5,15,0,0,30.5,Clear,
2022-12-24,00:15,Cow_6,6,2,7,30.5,Clear,
2022-12-24,00:15,Cow_7,9,5,1,30.5,Clear,
2022-12-24,00:15,Cow_8,10,4,1,30.5,Clear,
2022-12-24,00:15,Cow_9,14,1,0,30.5,Clear,
2022-12-24,00:15,Cow_10,14,1,0,30.5,Clear,
2022-12-24,00:30,Cow_1,9,6,0,26.0,Clear,
2022-12-24,00:30,Cow_2,10,4,1,26.0,Clear,
2022-12-24,00:30,Cow_3,2,5,8,26.0,Clear,
2022-12-24,00:30,Cow_4,14,0,1,26.0,Clear,
2022-12-24,00:30,Cow_5,10,0,5,26.0,Clear,
2022-12-24,00:30,Cow_6,13,2,0,26.0,Clear,
2022-12-24,00:30,Cow_7,9,0,6,26.0,Clear,
2022-12-24,00:30,Cow_8,15,0,0,26.0,Clear,
2022-12-24,00:30,Cow_9,12,2,1,26.0,Clear,
2022-12-24,00:30,Cow_10,11,4,0,26.0,Clear,
2022-12-24,00:45,Cow_1,7,3,5,27.0,Cloudy,
2022-12-24,00:45,Cow_2,14,0,1,27.0,Cloudy,
2022-12-24,00:45,Cow_3,13,0,2,27.0,Cloudy,
2022-12-24,00:45,Cow_4,10,1,4,27.0,Cloudy,
2022-12-24,00:45,Cow_5,7,0,8,27.0,Cloudy,
2022-12-24,00:45,Cow_6,15,0,0,27.0,Cloudy,
2022-12-24,00:45,Cow_7,1,2,12,27.0,Cloudy,
2022-12-24,00:45,Cow_8,1,0,14,27.0,Cloudy,
2022-12-24,00:45,Cow_9,6,1,8,27.0,Cloudy,
2022-12-24,00:45,Cow_10,8,3,4,27.0,Cloudy,
2022-12-24,01:00,Cow_1,7,6,2,31.9,Clear,
2022-12-24,01:00,Cow_2,5,2,8,31.9,Clear,
2022-12-24,01:00,Cow_3,3,4,8,31.9,Clear,
2022-12-24,01:00,Cow_4,4,9,2,31.9,Clear,
2022-12-24,01:00,Cow_5,3,8,4,31.9,Clear,
2022-12-24,01:00,Cow_6,7,8,0,31.9,Clear,
2022-12-24,01:00,Cow_7,3,0,12,31.9,Clear,
2022-12-24,01:00,Cow_8,15,0,0,31.9,Clear,
2022-12-24,01:00,Cow_9,0,7,8,31.9,Clear,
2022-12-24,01:00,Cow_10,1,2,12,31.9,Clear,
2022-12-24,01:15,Cow_1,4,11,0,34.0,Cloudy,
2022-12-24,01:15,Cow_2,15,0,0,34.0,Cloudy,
2022-12-24,01:15,Cow_3,14,1,0,34.0,Cloudy,
2022-12-24,01:15,Cow_4,5,8,2,34.0,Cloudy,
2022-12-24,01:15,Cow_5,15,0,0,34.0,Cloudy,
2022-12-24,01:15,Cow_6,1,11,3,34.0,Cloudy,
