Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Temperature (°C),Weather Condition
2023-06-15,00:00,Cow_1,4,7,4,27.1,Cloudy
2023-06-15,00:00,Cow_2,8,7,0,27.1,Cloudy
2023-06-15,00:00,Cow_3,14,0,1,27.1,Cloudy
2023-06-15,00:00,Cow_4,1,14,0,27.1,Cloudy
2023-06-15,00:00,Cow_5,12,0,3,27.1,Cloudy
2023-06-15,00:00,Cow_6,1,14,0,27.1,Cloudy
2023-06-15,00:00,Cow_7,4,10,1,27.1,Cloudy
2023-06-15,00:00,Cow_8,11,2,2,27.1,Cloudy
2023-06-15,00:00,Cow_9,1,3,11,27.1,Cloudy
2023-06-15,00:00,Cow_10,2,0,13,27.1,Cloudy
2023-06-15,00:15,Cow_1,4,1,10,34.1,Clear
2023-06-15,00:15,Cow_2,4,2,9,34.1,Clear
2023-06-15,00:15,Cow_3,4,8,3,34.1,Clear
2023-06-15,00:15,Cow_4,11,1,3,34.1,Clear
2023-06-15,00:15,Cow_5,14,1,0,34.1,Clear
2023-06-15,00:15,Cow_6,13,1,1,34.1,Clear
2023-06-15,00:15,Cow_7,14,0,1,34.1,Clear
2023-06-15,00:15,Cow_8,12,1,2,34.1,Clear
2023-06-15,00:15,Cow_9,11,3,1,34.1,Clear
2023-06-15,00:15,Cow_10,8,6,1,34.1,Clear
2023-06-15,00:30,Cow_1,2,12,1,31.6,Clear
2023-06-15,00:30,Cow_2,0,14,1,31.6,Clear
2023-06-15,00:30,Cow_3,7,6,2,31.6,Clear
2023-06-15,00:30,Cow_4,4,8,3,31.6,Clear
2023-06-15,00:30,Cow_5,5,6,4,31.6,Clear
2023-06-15,00:30,Cow_6,1,1,13,31.6,Clear
2023-06-15,00:30,Cow_7,12,0,3,31.6,Clear
2023-06-15,00:30,Cow_8,5,3,7,31.6,Clear
2023-06-15,00:30,Cow_9,1,13,1,31.6,Clear
2023-06-15,00:30,Cow_10,3,8,4,31.6,Clear
2023-06-15,00:45,Cow_1,3,2,10,34.8,Sunny
2023-06-15,00:45,Cow_2,0,13,2,34.8,Sunny
2023-06-15,00:45,Cow_3,9,3,3,34.8,Sunny
2023-06-15,00:45,Cow_4,4,3,8,34.8,Sunny
2023-06-15,00:45,Cow_5,6,5,4,34.8,Sunny
2023-06-15,00:45,Cow_6,13,2,0,34.8,Sunny
2023-06-15,00:45,Cow_7,15,0,0,34.8,Sunny
2023-06-15,00:45,Cow_8,12,0,3,34.8,Sunny
2023-06-15,00:45,Cow_9,9,0,6,34.8,Sunny
2023-06-15,00:45,Cow_10,13,0,2,34.8,Sunny
2023-06-15,01:00,Cow_1,5,4,6,33.3,Clear
2023-06-15,01:00,Cow_2,5,8,2,33.3,Clear
2023-06-15,01:00,Cow_3,10,3,2,33.3,Clear
2023-06-15,01:00,Cow_4,9,2,4,33.3,Clear
2023-06-15,01:00,Cow_5,13,0,2,33.3,Clear
2023-06-15,01:00,Cow_6,15,0,0,33.3,Clear
2023-06-15,01:00,Cow_7,8,0,7,33.3,Clear
2023-06-15,01:00,Cow_8,12,1,2,33.3,Clear
2023-06-15,01:00,Cow_9,7,7,1,33.3,Clear
2023-06-15,01:00,Cow_10,4,5,6,33.3,Clear
2023-06-15,01:15,Cow_1,0,6,9,33.0,Clear
2023-06-15,01:15,Cow_2,1,8,6,33.0,Clear
2023-06-15,01:15,Cow_3,3,2,10,33.0,Clear
2023-06-15,01:15,Cow_4,7,3,5,33.0,Clear
2023-06-15,01:15,Cow_5,9,0,6,33.0,Clear
2023-06-15,01:15,Cow_6,12,0,3,33.0,Clear
2023-06-15,01:15,Cow_7,10,1,4,33.0,Clear
2023-06-15,01:15,Cow_8,7,3,5,33.0,Clear
2023-06-15,01:15,Cow_9,2,7,6,33.0,Clear
2023-06-15,01:15,Cow_10,3,9,3,33.0,Clear
2023-06-15,01:30,Cow_1,0,1,14,29.1,Sunny
2023-06-15,01:30,Cow_2,8,2,5,29.1,Sunny
2023-06-15,01:30,Cow_3,0,4,11,29.1,Sunny
2023-06-15,01:30,Cow_4,2,10,3,29.1,Sunny
2023-06-15,01:30,Cow_5,12,0,3,29.1,Sunny
2023-06-15,01:30,Cow_6,9,3,3,29.1,Sunny
2023-06-15,01:30,Cow_7,11,0,4,29.1,Sunny
2023-06-15,01:30,Cow_8,9,0,6,29.1,Sunny
2023-06-15,01:30,Cow_9,11,2,2,29.1,Sunny
2023-06-15,01:30,Cow_10,13,1,1,29.1,Sunny
2023-06-15,01:45,Cow_1,6,2,7,32.8,Cloudy
2023-06-15,01:45,Cow_2,3,0,12,32.8,Cloudy
2023-06-15,01:45,Cow_3,0,11,4,32.8,Cloudy
2023-06-15,01:45,Cow_4,1,6,8,32.8,Cloudy
2023-06-15,01:45,Cow_5,8,3,4,32.8,Cloudy
2023-06-15,01:45,Cow_6,14,0,1,32.8,Cloudy
2023-06-15,01:45,Cow_7,13,2,0,32.8,Cloudy
2023-06-15,01:45,Cow_8,2,4,9,32.8,Cloudy
2023-06-15,01:45,Cow_9,0,4,11,32.8,Cloudy
2023-06-15,01:45,Cow_10,2,2,11,32.8,Cloudy
2023-06-15,02:00,Cow_1,10,4,1,26.9,Sunny
2023-06-15,02:00,Cow_2,6,7,2,26.9,Sunny
2023-06-15,02:00,Cow_3,13,0,2,26.9,Sunny
2023-06-15,02:00,Cow_4,13,2,0,26.9,Sunny
2023-06-15,02:00,Cow_5,7,8,0,26.9,Sunny
2023-06-15,02:00,Cow_6,15,0,0,26.9,Sunny
2023-06-15,02:00,Cow_7,0,12,3,26.9,Sunny
2023-06-15,02:00,Cow_8,2,9,4,26.9,Sunny
2023-06-15,02:00,Cow_9,4,2,9,26.9,Sunny
2023-06-15,02:00,Cow_10,4,10,1,26.9,Sunny
2023-06-15,02:15,Cow_1,1,7,7,28.5,Cloudy
2023-06-15,02:15,Cow_2,14,0,1,28.5,Cloudy
2023-06-15,02:15,Cow_3,4,2,9,28.5,Cloudy
2023-06-15,02:15,Cow_4,12,2,1,28.5,Cloudy
2023-06-15,02:15,Cow_5,13,0,2,28.5,Cloudy
2023-06-15,02:15,Cow_6,3,4,8,28.5,Cloudy
2023-06-15,02:15,Cow_7,6,8,1,28.5,Cloudy
2023-06-15,02:15,Cow_8,3,7,5,28.5,Cloudy
2023-06-15,02:15,Cow_9,13,0,2,28.5,Cloudy
2023-06-15,02:15,Cow_10,15,0,0,28.5,Cloudy
2023-06-15,02:30,Cow_1,1,5,9,34.1,Clear
2023-06-15,02:30,Cow_2,2,12,1,34.1,Clear
2023-06-15,02:30,Cow_3,1,0,14,34.1,Clear
2023-06-15,02:30,Cow_4,8,0,7,34.1,Clear
2023-06-15,02:30,Cow_5,6,6,3,34.1,Clear
2023-06-15,02:30,Cow_6,12,3,0,34.1,Clear
2023-06-15,02:30,Cow_7,1,3,11,34.1,Clear
2023-06-15,02:30,Cow_8,7,5,3,34.1,Clear
2023-06-15,02:30,Cow_9,7,8,0,34.1,Clear
2023-06-15,02:30,Cow_10,5,9,1,34.1,Clear
2023-06-15,02:45,Cow_1,13,0,2,26.3,Cloudy
2023-06-15,02:45,Cow_2,8,1,6,26.3,Cloudy
2023-06-15,02:45,Cow_3,4,7,4,26.3,Cloudy
2023-06-15,02:45,Cow_4,4,9,2,26.3,Cloudy
2023-06-15,02:45,Cow_5,2,13,0,26.3,Cloudy
2023-06-15,02:45,Cow_6,14,1,0,26.3,Cloudy
2023-06-15,02:45,Cow_7,3,4,8,26.3,Cloudy
2023-06-15,02:45,Cow_8,2,3,10,26.3,Cloudy
2023-06-15,02:45,Cow_9,5,7,3,26.3,Cloudy
2023-06-15,02:45,Cow_10,12,2,1,26.3,Cloudy
2023-06-15,03:00,Cow_1,3,8,4,25.4,Cloudy
2023-06-15,03:00,Cow_2,14,1,0,25.4,Cloudy
2023-06-15,03:00,Cow_3,2,9,4,25.4,Cloudy
2023-06-15,03:00,Cow_4,13,0,2,25.4,Cloudy
2023-06-15,03:00,Cow_5,11,0,4,25.4,Cloudy
2023-06-15,03:00,Cow_6,10,1,4,25.4,Cloudy
2023-06-15,03:00,Cow_7,9,5,1,25.4,Cloudy
2023-06-15,03:00,Cow_8,3,11,1,25.4,Cloudy
2023-06-15,03:00,Cow_9,0,3,12,25.4,Cloudy
2023-06-15,03:00,Cow_10,6,6,3,25.4,Cloudy
2023-06-15,03:15,Cow_1,11,3,1,26.8,Cloudy
2023-06-15,03:15,Cow_2,5,6,4,26.8,Cloudy
2023-06-15,03:15,Cow_3,11,0,4,26.8,Cloudy
2023-06-15,03:15,Cow_4,15,0,0,26.8,Cloudy
2023-06-15,03:15,Cow_5,14,1,0,26.8,Cloudy
2023-06-15,03:15,Cow_6,14,0,1,26.8,Cloudy
2023-06-15,03:15,Cow_7,15,0,0,26.8,Cloudy
2023-06-15,03:15,Cow_8,15,0,0,26.8,Cloudy
2023-06-15,03:15,Cow_9,11,1,3,26.8,Cloudy
2023-06-15,03:15,Cow_10,12,2,1,26.8,Cloudy
2023-06-15,03:30,Cow_1,15,0,0,28.7,Cloudy
2023-06-15,03:30,Cow_2,13,1,1,28.7,Cloudy
2023-06-15,03:30,Cow_3,1,0,14,28.7,Cloudy
2023-06-15,03:30,Cow_4,10,0,5,28.7,Cloudy
2023-06-15,03:30,Cow_5,15,0,0,28.7,Cloudy
2023-06-15,03:30,Cow_6,3,1,11,28.7,Cloudy
2023-06-15,03:30,Cow_7,15,0,0,28.7,Cloudy
2023-06-15,03:30,Cow_8,11,1,3,28.7,Cloudy
2023-06-15,03:30,Cow_9,1,3,11,28.7,Cloudy
2023-06-15,03:30,Cow_10,12,0,3,28.7,Cloudy
2023-06-15,03:45,Cow_1,15,0,0,27.0,Sunny
2023-06-15,03:45,Cow_2,11,0,4,27.0,Sunny
2023-06-15,03:45,Cow_3,2,7,6,27.0,Sunny
2023-06-15,03:45,Cow_4,6,2,7,27.0,Sunny
2023-06-15,03:45,Cow_5,5,6,4,27.0,Sunny
2023-06-15,03:45,Cow_6,2,13,0,27.0,Sunny
2023-06-15,03:45,Cow_7,9,2,4,27.0,Sunny
2023-06-15,03:45,Cow_8,7,0,8,27.0,Sunny
2023-06-15,03:45,Cow_9,6,8,1,27.0,Sunny
2023-06-15,03:45,Cow_10,6,7,2,27.0,Sunny
2023-06-15,04:00,Cow_1,7,5,3,29.4,Sunny
2023-06-15,04:00,Cow_2,10,2,3,29.4,Sunny
2023-06-15,04:00,Cow_3,14,1,0,29.4,Sunny
2023-06-15,04:00,Cow_4,10,5,0,29.4,Sunny
2023-06-15,04:00,Cow_5,6,9,0,29.4,Sunny
2023-06-15,04:00,Cow_6,2,5,8,29.4,Sunny
2023-06-15,04:00,Cow_7,14,1,0,29.4,Sunny
2023-06-15,04:00,Cow_8,5,6,4,29.4,Sunny
2023-06-15,04:00,Cow_9,2,7,6,29.4,Sunny
2023-06-15,04:00,Cow_10,12,2,1,29.4,Sunny
2023-06-15,04:15,Cow_1,12,3,0,29.4,Clear
2023-06-15,04:15,Cow_2,1,3,11,29.4,Clear
2023-06-15,04:15,Cow_3,15,0,0,29.4,Clear
2023-06-15,04:15,Cow_4,5,7,3,29.4,Clear
2023-06-15,04:15,Cow_5,11,3,1,29.4,Clear
2023-06-15,04:15,Cow_6,15,0,0,29.4,Clear
2023-06-15,04:15,Cow_7,11,4,0,29.4,Clear
2023-06-15,04:15,Cow_8,12,2,1,29.4,Clear
2023-06-15,04:15,Cow_9,0,8,7,29.4,Clear
2023-06-15,04:15,Cow_10,4,8,3,29.4,Clear
2023-06-15,04:30,Cow_1,12,1,2,32.0,Sunny
2023-06-15,04:30,Cow_2,8,7,0,32.0,Sunny
2023-06-15,04:30,Cow_3,8,2,5,32.0,Sunny
2023-06-15,04:30,Cow_4,7,7,1,32.0,Sunny
2023-06-15,04:30,Cow_5,5,9,1,32.0,Sunny
2023-06-15,04:30,Cow_6,8,3,4,32.0,Sunny
2023-06-15,04:30,Cow_7,14,1,0,32.0,Sunny
2023-06-15,04:30,Cow_8,8,6,1,32.0,Sunny
2023-06-15,04:30,Cow_9,0,11,4,32.0,Sunny
2023-06-15,04:30,Cow_10,15,0,0,32.0,Sunny
2023-06-15,04:45,Cow_1,8,6,1,31.7,Clear
2023-06-15,04:45,Cow_2,2,4,9,31.7,Clear
2023-06-15,04:45,Cow_3,10,4,1,31.7,Clear
2023-06-15,04:45,Cow_4,9,4,2,31.7,Clear
2023-06-15,04:45,Cow_5,2,9,4,31.7,Clear
2023-06-15,04:45,Cow_6,12,1,2,31.7,Clear
2023-06-15,04:45,Cow_7,14,0,1,31.7,Clear
2023-06-15,04:45,Cow_8,7,4,4,31.7,Clear
2023-06-15,04:45,Cow_9,14,1,0,31.7,Clear
2023-06-15,04:45,Cow_10,9,3,3,31.7,Clear
2023-06-15,05:00,Cow_1,1,12,2,33.9,Clear
2023-06-15,05:00,Cow_2,14,1,0,33.9,Clear
2023-06-15,05:00,Cow_3,0,0,15,33.9,Clear
2023-06-15,05:00,Cow_4,0,5,10,33.9,Clear
2023-06-15,05:00,Cow_5,9,0,6,33.9,Clear
2023-06-15,05:00,Cow_6,8,1,6,33.9,Clear
2023-06-15,05:00,Cow_7,7,2,6,33.9,Clear
2023-06-15,05:00,Cow_8,2,11,2,33.9,Clear
2023-06-15,05:00,Cow_9,12,2,1,33.9,Clear
2023-06-15,05:00,Cow_10,14,0,1,33.9,Clear
2023-06-15,05:15,Cow_1,14,0,1,34.6,Sunny
2023-06-15,05:15,Cow_2,2,0,13,34.6,Sunny
2023-06-15,05:15,Cow_3,9,3,3,34.6,Sunny
2023-06-15,05:15,Cow_4,8,5,2,34.6,Sunny
2023-06-15,05:15,Cow_5,6,5,4,34.6,Sunny
2023-06-15,05:15,Cow_6,7,2,6,34.6,Sunny
2023-06-15,05:15,Cow_7,10,1,4,34.6,Sunny
2023-06-15,05:15,Cow_8,1,8,6,34.6,Sunny
2023-06-15,05:15,Cow_9,3,3,9,34.6,Sunny
2023-06-15,05:15,Cow_10,6,0,9,34.6,Sunny
2023-06-15,05:30,Cow_1,2,3,10,29.4,Cloudy
2023-06-15,05:30,Cow_2,14,1,0,29.4,Cloudy
2023-06-15,05:30,Cow_3,14,0,1,29.4,Cloudy
2023-06-15,05:30,Cow_4,1,9,5,29.4,Cloudy
2023-06-15,05:30,Cow_5,5,6,4,29.4,Cloudy
2023-06-15,05:30,Cow_6,7,7,1,29.4,Cloudy
2023-06-15,05:30,Cow_7,1,10,4,29.4,Cloudy
2023-06-15,05:30,Cow_8,15,0,0,29.4,Cloudy
2023-06-15,05:30,Cow_9,0,13,2,29.4,Cloudy
2023-06-15,05:30,Cow_10,7,7,1,29.4,Cloudy
2023-06-15,05:45,Cow_1,13,0,2,26.0,Sunny
2023-06-15,05:45,Cow_2,1,12,2,26.0,Sunny
2023-06-15,05:45,Cow_3,10,3,2,26.0,Sunny
2023-06-15,05:45,Cow_4,13,1,1,26.0,Sunny
2023-06-15,05:45,Cow_5,9,2,4,26.0,Sunny
2023-06-15,05:45,Cow_6,1,4,10,26.0,Sunny
2023-06-15,05:45,Cow_7,8,6,1,26.0,Sunny
2023-06-15,05:45,Cow_8,2,5,8,26.0,Sunny
2023-06-15,05:45,Cow_9,11,3,1,26.0,Sunny
2023-06-15,05:45,Cow_10,1,7,7,26.0,Sunny
2023-06-15,06:00,Cow_1,8,7,0,27.5,Clear
2023-06-15,06:00,Cow_2,7,2,6,27.5,Clear
2023-06-15,06:00,Cow_3,5,2,8,27.5,Clear
2023-06-15,06:00,Cow_4,7,0,8,27.5,Clear
2023-06-15,06:00,Cow_5,10,4,1,27.5,Clear
2023-06-15,06:00,Cow_6,4,5,6,27.5,Clear
2023-06-15,06:00,Cow_7,10,1,4,27.5,Clear
2023-06-15,06:00,Cow_8,9,4,2,27.5,Clear
2023-06-15,06:00,Cow_9,15,0,0,27.5,Clear
2023-06-15,06:00,Cow_10,3,3,9,27.5,Clear
2023-06-15,06:15,Cow_1,14,0,1,29.3,Cloudy
2023-06-15,06:15,Cow_2,11,2,2,29.3,Cloudy
2023-06-15,06:15,Cow_3,13,1,1,29.3,Cloudy
2023-06-15,06:15,Cow_4,2,1,12,29.3,Cloudy
2023-06-15,06:15,Cow_5,4,1,10,29.3,Cloudy
2023-06-15,06:15,Cow_6,3,6,6,29.3,Cloudy
2023-06-15,06:15,Cow_7,9,0,6,29.3,Cloudy
2023-06-15,06:15,Cow_8,4,9,2,29.3,Cloudy
2023-06-15,06:15,Cow_9,6,2,7,29.3,Cloudy
2023-06-15,06:15,Cow_10,14,0,1,29.3,Cloudy
2023-06-15,06:30,Cow_1,1,12,2,31.3,Clear
2023-06-15,06:30,Cow_2,8,0,7,31.3,Clear
2023-06-15,06:30,Cow_3,3,11,1,31.3,Clear
2023-06-15,06:30,Cow_4,8,0,7,31.3,Clear
2023-06-15,06:30,Cow_5,7,0,8,31.3,Clear
2023-06-15,06:30,Cow_6,15,0,0,31.3,Clear
2023-06-15,06:30,Cow_7,7,0,8,31.3,Clear
2023-06-15,06:30,Cow_8,1,10,4,31.3,Clear
2023-06-15,06:30,Cow_9,3,5,7,31.3,Clear
2023-06-15,06:30,Cow_10,7,8,0,31.3,Clear
2023-06-15,06:45,Cow_1,14,1,0,31.0,Rainy
2023-06-15,06:45,Cow_2,6,8,1,31.0,Rainy
2023-06-15,06:45,Cow_3,2,3,10,31.0,Rainy
2023-06-15,06:45,Cow_4,14,1,0,31.0,Rainy
2023-06-15,06:45,Cow_5,13,2,0,31.0,Rainy
2023-06-15,06:45,Cow_6,9,4,2,31.0,Rainy
2023-06-15,06:45,Cow_7,2,11,2,31.0,Rainy
2023-06-15,06:45,Cow_8,11,1,3,31.0,Rainy
2023-06-15,06:45,Cow_9,4,11,0,31.0,Rainy
2023-06-15,06:45,Cow_10,15,0,0,31.0,Rainy
2023-06-15,07:00,Cow_1,12,3,0,27.6,Sunny
2023-06-15,07:00,Cow_2,7,2,6,27.6,Sunny
2023-06-15,07:00,Cow_3,2,10,3,27.6,Sunny
2023-06-15,07:00,Cow_4,4,1,10,27.6,Sunny
2023-06-15,07:00,Cow_5,7,8,0,27.6,Sunny
2023-06-15,07:00,Cow_6,10,5,0,27.6,Sunny
2023-06-15,07:00,Cow_7,3,10,2,27.6,Sunny
2023-06-15,07:00,Cow_8,5,3,7,27.6,Sunny
2023-06-15,07:00,Cow_9,9,5,1,27.6,Sunny
2023-06-15,07:00,Cow_10,3,8,4,27.6,Sunny
2023-06-15,07:15,Cow_1,14,1,0,33.4,Cloudy
2023-06-15,07:15,Cow_2,14,0,1,33.4,Cloudy
2023-06-15,07:15,Cow_3,6,0,9,33.4,Cloudy
2023-06-15,07:15,Cow_4,6,0,9,33.4,Cloudy
2023-06-15,07:15,Cow_5,3,9,3,33.4,Cloudy
2023-06-15,07:15,Cow_6,7,5,3,33.4,Cloudy
2023-06-15,07:15,Cow_7,6,3,6,33.4,Cloudy
2023-06-15,07:15,Cow_8,2,10,3,33.4,Cloudy
2023-06-15,07:15,Cow_9,9,3,3,33.4,Cloudy
2023-06-15,07:15,Cow_10,5,6,4,33.4,Cloudy
2023-06-15,07:30,Cow_1,4,9,2,29.1,Rainy
