Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-03-17,00:00,Cow_1,0,7,8,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_2,4,4,7,0,28.2,Clear,Field C
2023-03-17,00:00,Cow_3,3,5,7,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_4,6,6,3,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_5,5,2,8,0,28.2,Clear,Field C
2023-03-17,00:00,Cow_6,14,5,0,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_7,7,10,0,0,28.2,Clear,Field C
2023-03-17,00:00,Cow_8,10,3,2,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_9,12,0,5,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_10,1,10,4,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_11,13,7,0,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_12,13,8,0,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_13,0,0,0,15,28.2,Clear,Field B
2023-03-17,00:00,Cow_14,9,0,6,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_15,8,5,2,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_16,5,9,1,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_17,11,0,5,0,28.2,Clear,Field C
2023-03-17,00:00,Cow_18,5,4,6,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_19,12,5,0,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_20,13,3,0,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_21,14,0,8,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_22,6,5,4,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_23,7,3,5,0,28.2,Clear,Field C
2023-03-17,00:00,Cow_24,0,8,8,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_25,0,0,0,15,28.2,Clear,Field B
2023-03-17,00:00,Cow_26,0,10,7,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_27,1,10,4,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_28,12,10,0,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_29,13,7,0,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_30,4,8,3,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_31,10,7,0,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_32,0,7,8,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_33,0,10,6,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_34,14,3,0,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_35,9,3,3,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_36,9,0,8,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_37,6,3,6,0,28.2,Clear,Field A
2023-03-17,00:00,Cow_38,0,10,6,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_39,13,0,7,0,28.2,Clear,Field B
2023-03-17,00:00,Cow_40,4,6,5,0,28.2,Clear,Field B
